id,token_symbol,timestamp,ua_token_amount,odos_usdc_return,profit_amount,profit_percentage,input_usdc_amount
2490483,uBTC,2025-03-17 06:00:36.451851+00,11979100000000000,995.298233,-4.701767,-0.4701767000,1000.000000
2490492,uBTC,2025-03-17 06:00:56.448179+00,11977360000000000,995.065407,-4.934593,-0.4934593000,1000.000000
2490522,uBTC,2025-03-17 06:01:55.206479+00,11973940000000000,994.806086,-5.193914,-0.5193914000,1000.000000
2490542,uBTC,2025-03-17 06:02:36.475756+00,11973730000000000,994.909756,-5.090244,-0.5090244000,1000.000000
2490553,uBTC,2025-03-17 06:02:56.317824+00,11970110000000000,994.608559,-5.391441,-0.5391441000,1000.000000
2490564,uBTC,2025-03-17 06:03:12.835811+00,11967890000000000,994.475195,-5.524805,-0.5524805000,1000.000000
2490573,uBTC,2025-03-17 06:03:32.887515+00,11968310000000000,994.90036,-5.09964,-0.509964000,1000.000000
2490582,uBTC,2025-03-17 06:03:56.354633+00,11964710000000000,994.919097,-5.080903,-0.5080903000,1000.000000
2490592,uBTC,2025-03-17 06:04:13.152858+00,11958550000000000,994.262589,-5.737411,-0.5737411000,1000.000000
2490623,uBTC,2025-03-17 06:05:17.439976+00,11963800000000000,995.354943,-4.645057,-0.4645057000,1000.000000
2490634,uBTC,2025-03-17 06:05:36.643323+00,11960590000000000,994.827685,-5.172315,-0.5172315000,1000.000000
2490640,uBTC,2025-03-17 06:05:55.108715+00,11957570000000000,994.609686,-5.390314,-0.5390314000,1000.000000
2490668,uBTC,2025-03-17 06:06:56.195215+00,11959550000000000,995.107654,-4.892346,-0.4892346000,1000.000000
2490680,uBTC,2025-03-17 06:07:16.613683+00,11960420000000000,995.147902,-4.852098,-0.4852098000,1000.000000
2490688,uBTC,2025-03-17 06:07:33.572126+00,11960490000000000,995.173824,-4.826176,-0.4826176000,1000.000000
2490700,uBTC,2025-03-17 06:07:54.406773+00,11961640000000000,995.215843,-4.784157,-0.4784157000,1000.000000
2490744,uBTC,2025-03-17 06:09:36.613736+00,11958690000000000,995.211283,-4.788717,-0.4788717000,1000.000000
2490759,uBTC,2025-03-17 06:10:16.376227+00,11959000000000000,995.277836,-4.722164,-0.4722164000,1000.000000
2490773,uBTC,2025-03-17 06:10:56.377385+00,11966430000000000,995.444348,-4.555652,-0.4555652000,1000.000000
2490780,uBTC,2025-03-17 06:11:15.132844+00,11966430000000000,995.394962,-4.605038,-0.4605038000,1000.000000
2490790,uBTC,2025-03-17 06:11:36.496726+00,11966430000000000,995.371689,-4.628311,-0.4628311000,1000.000000
2490800,uBTC,2025-03-17 06:11:56.378622+00,11965100000000000,995.276377,-4.723623,-0.4723623000,1000.000000
2490810,uBTC,2025-03-17 06:12:16.644895+00,11969480000000000,995.623325,-4.376675,-0.4376675000,1000.000000
2490837,uBTC,2025-03-17 06:13:36.221921+00,11965630000000000,995.758486,-4.241514,-0.4241514000,1000.000000
2490847,uBTC,2025-03-17 06:13:56.456804+00,11964950000000000,994.955966,-5.044034,-0.5044034000,1000.000000
2490855,uBTC,2025-03-17 06:14:16.773658+00,11963610000000000,994.946289,-5.053711,-0.5053711000,1000.000000
2490870,uBTC,2025-03-17 06:14:56.434897+00,11963760000000000,994.869079,-5.130921,-0.5130921000,1000.000000
2490877,uBTC,2025-03-17 06:15:17.31026+00,11967010000000000,995.152571,-4.847429,-0.4847429000,1000.000000
2490894,uBTC,2025-03-17 06:15:56.47454+00,11963770000000000,994.792042,-5.207958,-0.5207958000,1000.000000
2490908,uBTC,2025-03-17 06:16:37.404833+00,11961450000000000,994.800185,-5.199815,-0.5199815000,1000.000000
2490924,uBTC,2025-03-17 06:17:17.502028+00,11963190000000000,995.209989,-4.790011,-0.4790011000,1000.000000
2490952,uBTC,2025-03-17 06:18:36.394324+00,11963940000000000,995.353909,-4.646091,-0.4646091000,1000.000000
2490966,uBTC,2025-03-17 06:19:17.383847+00,11967990000000000,995.546438,-4.453562,-0.4453562000,1000.000000
2490974,uBTC,2025-03-17 06:19:36.442132+00,11967560000000000,995.177948,-4.822052,-0.4822052000,1000.000000
2491000,uBTC,2025-03-17 06:20:33.700439+00,11971130000000000,995.479414,-4.520586,-0.4520586000,1000.000000
2491018,uBTC,2025-03-17 06:21:18.428553+00,11974730000000000,995.657017,-4.342983,-0.4342983000,1000.000000
2491028,uBTC,2025-03-17 06:21:37.45339+00,11976480000000000,995.449776,-4.550224,-0.4550224000,1000.000000
2491038,uBTC,2025-03-17 06:21:57.474827+00,11974270000000000,995.157577,-4.842423,-0.4842423000,1000.000000
2491047,uBTC,2025-03-17 06:22:14.773942+00,11972990000000000,995.174395,-4.825605,-0.4825605000,1000.000000
2491062,uBTC,2025-03-17 06:24:15.081332+00,11976420000000000,995.046642,-4.953358,-0.4953358000,1000.000000
2491087,uBTC,2025-03-17 06:29:44.01154+00,12006890000000000,995.055665,-4.944335,-0.4944335000,1000.000000
2491115,uBTC,2025-03-17 06:38:30.387161+00,12015820000000000,994.681143,-5.318857,-0.5318857000,1000.000000
2491137,uBTC,2025-03-17 06:39:29.341729+00,12003000000000000,994.914909,-5.085091,-0.5085091000,1000.000000
2491153,uBTC,2025-03-17 06:40:09.37644+00,12005190000000000,995.151716,-4.848284,-0.4848284000,1000.000000
2491179,uBTC,2025-03-17 06:41:10.349008+00,11998860000000000,995.063469,-4.936531,-0.4936531000,1000.000000
2491182,uBTC,2025-03-17 06:41:29.22263+00,11997060000000000,994.979016,-5.020984,-0.5020984000,1000.000000
2491190,uBTC,2025-03-17 06:41:50.38509+00,12006590000000000,995.618204,-4.381796,-0.4381796000,1000.000000
2491196,uBTC,2025-03-17 06:42:10.231643+00,12003990000000000,995.418062,-4.581938,-0.4581938000,1000.000000
2491203,uBTC,2025-03-17 06:42:29.378552+00,11997710000000000,994.483161,-5.516839,-0.5516839000,1000.000000
2491239,uBTC,2025-03-17 06:44:10.474858+00,11993490000000000,995.152806,-4.847194,-0.4847194000,1000.000000
2490057,uDOGE,2025-03-17 05:44:36.845092+00,5778300000000000000000,990.081421,-9.918579,-0.9918579000,1000.000000
2490066,uDOGE,2025-03-17 05:44:56.52388+00,5779900000000000000000,990.266676,-9.733324,-0.9733324000,1000.000000
2490074,uDOGE,2025-03-17 05:45:16.480682+00,5780400000000000000000,990.358862,-9.641138,-0.9641138000,1000.000000
2490084,uDOGE,2025-03-17 05:45:36.772517+00,5783700000000000000000,990.897323,-9.102677,-0.9102677000,1000.000000
2490093,uDOGE,2025-03-17 05:45:56.474174+00,5781900000000000000000,990.330645,-9.669355,-0.9669355000,1000.000000
2490103,uDOGE,2025-03-17 05:46:16.633608+00,5780100000000000000000,989.909475,-10.090525,-1.0090525000,1000.000000
2490111,uDOGE,2025-03-17 05:46:36.713685+00,5783700000000000000000,990.634198,-9.365802,-0.9365802000,1000.000000
2490119,uDOGE,2025-03-17 05:46:44.916592+00,5761749905868700000000,987.4578,-12.5422,-1.25422000,1000.000000
2490130,uDOGE,2025-03-17 05:46:56.70045+00,5785200000000000000000,990.546433,-9.453567,-0.9453567000,1000.000000
2490137,uDOGE,2025-03-17 05:47:04.212841+00,5767503263090100000000,988.6244,-11.3756,-1.13756000,1000.000000
2490144,uDOGE,2025-03-17 05:47:16.360635+00,5783900000000000000000,989.842988,-10.157012,-1.0157012000,1000.000000
2490158,uDOGE,2025-03-17 05:47:56.404355+00,5784600000000000000000,990.007159,-9.992841,-0.9992841000,1000.000000
2490163,uDOGE,2025-03-17 05:48:16.249895+00,5783900000000000000000,990.031631,-9.968369,-0.9968369000,1000.000000
2490172,uDOGE,2025-03-17 05:48:36.713908+00,5785000000000000000000,990.041134,-9.958866,-0.9958866000,1000.000000
2490181,uDOGE,2025-03-17 05:48:56.570666+00,5781200000000000000000,989.315303,-10.684697,-1.0684697000,1000.000000
2490190,uDOGE,2025-03-17 05:49:15.541133+00,5784000000000000000000,989.77168,-10.22832,-1.022832000,1000.000000
2490200,uDOGE,2025-03-17 05:49:35.661104+00,5783300000000000000000,989.652874,-10.347126,-1.0347126000,1000.000000
2490210,uDOGE,2025-03-17 05:49:55.631109+00,5782300000000000000000,989.512681,-10.487319,-1.0487319000,1000.000000
2490217,uDOGE,2025-03-17 05:50:16.543422+00,5781200000000000000000,989.554582,-10.445418,-1.0445418000,1000.000000
2490224,uDOGE,2025-03-17 05:50:36.548267+00,5780000000000000000000,989.380079,-10.619921,-1.0619921000,1000.000000
2490234,uDOGE,2025-03-17 05:50:56.814141+00,5782900000000000000000,990.247465,-9.752535,-0.9752535000,1000.000000
2490240,uDOGE,2025-03-17 05:51:15.437034+00,5786000000000000000000,990.883643,-9.116357,-0.9116357000,1000.000000
2490250,uDOGE,2025-03-17 05:51:36.679748+00,5785900000000000000000,990.366766,-9.633234,-0.9633234000,1000.000000
2490258,uDOGE,2025-03-17 05:51:56.576248+00,5788300000000000000000,990.671164,-9.328836,-0.9328836000,1000.000000
2490265,uDOGE,2025-03-17 05:52:16.539906+00,5786700000000000000000,990.189352,-9.810648,-0.9810648000,1000.000000
2490284,uDOGE,2025-03-17 05:52:56.676411+00,5787300000000000000000,990.263009,-9.736991,-0.9736991000,1000.000000
2490292,uDOGE,2025-03-17 05:53:16.453238+00,5788400000000000000000,990.488021,-9.511979,-0.9511979000,1000.000000
2490301,uDOGE,2025-03-17 05:53:36.491299+00,5790000000000000000000,990.648599,-9.351401,-0.9351401000,1000.000000
2490323,uDOGE,2025-03-17 05:54:36.736233+00,5790300000000000000000,990.676511,-9.323489,-0.9323489000,1000.000000
2490334,uDOGE,2025-03-17 05:54:56.057631+00,5790600000000000000000,990.731324,-9.268676,-0.9268676000,1000.000000
2490347,uDOGE,2025-03-17 05:55:36.380448+00,5792000000000000000000,991.139703,-8.860297,-0.8860297000,1000.000000
2490357,uDOGE,2025-03-17 05:55:56.563843+00,5793000000000000000000,991.225651,-8.774349,-0.8774349000,1000.000000
2490366,uDOGE,2025-03-17 05:56:14.436589+00,5791600000000000000000,990.986952,-9.013048,-0.9013048000,1000.000000
2490375,uDOGE,2025-03-17 05:56:34.704608+00,5793000000000000000000,991.493653,-8.506347,-0.8506347000,1000.000000
2490390,uDOGE,2025-03-17 05:57:16.478797+00,5794900000000000000000,991.432597,-8.567403,-0.8567403000,1000.000000
2490401,uDOGE,2025-03-17 05:57:36.54595+00,5795700000000000000000,991.494034,-8.505966,-0.8505966000,1000.000000
2490420,uDOGE,2025-03-17 05:58:16.529888+00,5798100000000000000000,991.933924,-8.066076,-0.8066076000,1000.000000
2490427,uDOGE,2025-03-17 05:58:36.5315+00,5799400000000000000000,991.641814,-8.358186,-0.8358186000,1000.000000
2490436,uDOGE,2025-03-17 05:58:55.529559+00,5799700000000000000000,991.729055,-8.270945,-0.8270945000,1000.000000
2490445,uDOGE,2025-03-17 05:59:15.551398+00,5800100000000000000000,991.866414,-8.133586,-0.8133586000,1000.000000
2490456,uDOGE,2025-03-17 05:59:36.251756+00,5803200000000000000000,992.227578,-7.772422,-0.7772422000,1000.000000
2490466,uDOGE,2025-03-17 05:59:56.704023+00,5805600000000000000000,992.671234,-7.328766,-0.7328766000,1000.000000
2490485,uDOGE,2025-03-17 06:00:36.646725+00,5804300000000000000000,991.851182,-8.148818,-0.8148818000,1000.000000
2490494,uDOGE,2025-03-17 06:00:56.643214+00,5800700000000000000000,991.118285,-8.881715,-0.8881715000,1000.000000
2490504,uDOGE,2025-03-17 06:01:16.646846+00,5800500000000000000000,991.236189,-8.763811,-0.8763811000,1000.000000
2490513,uDOGE,2025-03-17 06:01:36.64615+00,5799200000000000000000,991.253771,-8.746229,-0.8746229000,1000.000000
2490524,uDOGE,2025-03-17 06:01:55.394899+00,5795000000000000000000,990.393899,-9.606101,-0.9606101000,1000.000000
2490533,uDOGE,2025-03-17 06:02:16.479276+00,5795200000000000000000,990.363963,-9.636037,-0.9636037000,1000.000000
2490544,uDOGE,2025-03-17 06:02:36.665609+00,5793200000000000000000,990.124685,-9.875315,-0.9875315000,1000.000000
2490555,uDOGE,2025-03-17 06:02:56.511132+00,5792300000000000000000,989.972943,-10.027057,-1.0027057000,1000.000000
2490584,uDOGE,2025-03-17 06:03:56.536584+00,5782800000000000000000,988.894252,-11.105748,-1.1105748000,1000.000000
2490594,uDOGE,2025-03-17 06:04:13.335371+00,5777500000000000000000,988.219002,-11.780998,-1.1780998000,1000.000000
2490604,uDOGE,2025-03-17 06:04:33.303443+00,5777200000000000000000,988.775069,-11.224931,-1.1224931000,1000.000000
2490615,uDOGE,2025-03-17 06:04:56.664237+00,5775900000000000000000,988.572164,-11.427836,-1.1427836000,1000.000000
2490625,uDOGE,2025-03-17 06:05:17.62162+00,5776500000000000000000,988.730335,-11.269665,-1.1269665000,1000.000000
2490635,uDOGE,2025-03-17 06:05:36.735876+00,5774800000000000000000,988.260589,-11.739411,-1.1739411000,1000.000000
2490642,uDOGE,2025-03-17 06:05:55.288699+00,5771900000000000000000,987.8036,-12.1964,-1.21964000,1000.000000
2490662,uDOGE,2025-03-17 06:06:36.713643+00,5772100000000000000000,988.41285,-11.58715,-1.158715000,1000.000000
2490670,uDOGE,2025-03-17 06:06:56.373682+00,5774100000000000000000,988.497093,-11.502907,-1.1502907000,1000.000000
2490681,uDOGE,2025-03-17 06:07:16.704219+00,5774300000000000000000,988.478956,-11.521044,-1.1521044000,1000.000000
2490690,uDOGE,2025-03-17 06:07:33.750684+00,5774200000000000000000,988.48801,-11.51199,-1.151199000,1000.000000
2490702,uDOGE,2025-03-17 06:07:54.586074+00,5773900000000000000000,988.332615,-11.667385,-1.1667385000,1000.000000
2490710,uDOGE,2025-03-17 06:08:17.448695+00,5774800000000000000000,988.351388,-11.648612,-1.1648612000,1000.000000
2490720,uDOGE,2025-03-17 06:08:36.744924+00,5769900000000000000000,987.698298,-12.301702,-1.2301702000,1000.000000
2490735,uDOGE,2025-03-17 06:09:16.438076+00,5769900000000000000000,987.984195,-12.015805,-1.2015805000,1000.000000
2490753,uDOGE,2025-03-17 06:09:56.586205+00,5769800000000000000000,987.939105,-12.060895,-1.2060895000,1000.000000
2490765,uDOGE,2025-03-17 06:10:36.327627+00,5773800000000000000000,988.62953,-11.37047,-1.137047000,1000.000000
2490774,uDOGE,2025-03-17 06:10:56.467874+00,5775500000000000000000,988.768309,-11.231691,-1.1231691000,1000.000000
2490781,uDOGE,2025-03-17 06:11:15.221863+00,5776300000000000000000,988.732326,-11.267674,-1.1267674000,1000.000000
2490792,uDOGE,2025-03-17 06:11:36.682355+00,5778100000000000000000,988.987487,-11.012513,-1.1012513000,1000.000000
2490802,uDOGE,2025-03-17 06:11:56.713634+00,5777200000000000000000,988.883518,-11.116482,-1.1116482000,1000.000000
2490812,uDOGE,2025-03-17 06:12:16.864643+00,5779500000000000000000,989.22456,-10.77544,-1.077544000,1000.000000
2490817,uDOGE,2025-03-17 06:12:36.453798+00,5779300000000000000000,989.170118,-10.829882,-1.0829882000,1000.000000
2490824,uDOGE,2025-03-17 06:12:56.40231+00,5778100000000000000000,988.990743,-11.009257,-1.1009257000,1000.000000
2490863,uDOGE,2025-03-17 06:14:37.434076+00,5774600000000000000000,987.918332,-12.081668,-1.2081668000,1000.000000
2490886,uDOGE,2025-03-17 06:15:36.542926+00,5776200000000000000000,987.837192,-12.162808,-1.2162808000,1000.000000
2490896,uDOGE,2025-03-17 06:15:56.744086+00,5774200000000000000000,987.383832,-12.616168,-1.2616168000,1000.000000
2490901,uDOGE,2025-03-17 06:16:17.367642+00,5777000000000000000000,987.819858,-12.180142,-1.2180142000,1000.000000
2490910,uDOGE,2025-03-17 06:16:37.596859+00,5777600000000000000000,988.220707,-11.779293,-1.1779293000,1000.000000
2490960,uDOGE,2025-03-17 06:18:56.539252+00,5778300000000000000000,988.080191,-11.919809,-1.1919809000,1000.000000
2490968,uDOGE,2025-03-17 06:19:17.574444+00,5784700000000000000000,989.185092,-10.814908,-1.0814908000,1000.000000
2490976,uDOGE,2025-03-17 06:19:36.907842+00,5785600000000000000000,989.091374,-10.908626,-1.0908626000,1000.000000
2490984,uDOGE,2025-03-17 06:19:57.464+00,5786000000000000000000,989.139971,-10.860029,-1.0860029000,1000.000000
2490993,uDOGE,2025-03-17 06:20:16.647432+00,5791000000000000000000,989.963727,-10.036273,-1.0036273000,1000.000000
2491002,uDOGE,2025-03-17 06:20:33.89668+00,5796400000000000000000,990.948677,-9.051323,-0.9051323000,1000.000000
2491010,uDOGE,2025-03-17 06:20:57.429133+00,5803400000000000000000,992.07555,-7.92445,-0.792445000,1000.000000
2491030,uDOGE,2025-03-17 06:21:37.640347+00,5802900000000000000000,990.737278,-9.262722,-0.9262722000,1000.000000
2491040,uDOGE,2025-03-17 06:21:57.679342+00,5801200000000000000000,990.227702,-9.772298,-0.9772298000,1000.000000
2491049,uDOGE,2025-03-17 06:22:14.996418+00,5799900000000000000000,989.664882,-10.335118,-1.0335118000,1000.000000
2491064,uDOGE,2025-03-17 06:24:15.270616+00,5800100000000000000000,989.123725,-10.876275,-1.0876275000,1000.000000
2491072,uDOGE,2025-03-17 06:26:06.258283+00,5805000000000000000000,989.205574,-10.794426,-1.0794426000,1000.000000
2491122,uDOGE,2025-03-17 06:38:49.426778+00,5830700000000000000000,989.830445,-10.169555,-1.0169555000,1000.000000
2491131,uDOGE,2025-03-17 06:39:07.755759+00,5829400000000000000000,990.095573,-9.904427,-0.9904427000,1000.000000
2491145,uDOGE,2025-03-17 06:39:49.676357+00,5828400000000000000000,990.493383,-9.506617,-0.9506617000,1000.000000
2491154,uDOGE,2025-03-17 06:40:09.479887+00,5825000000000000000000,990.177655,-9.822345,-0.9822345000,1000.000000
2491165,uDOGE,2025-03-17 06:40:29.726647+00,5825900000000000000000,990.146495,-9.853505,-0.9853505000,1000.000000
2491173,uDOGE,2025-03-17 06:40:50.619594+00,5825500000000000000000,990.014291,-9.985709,-0.9985709000,1000.000000
2491191,uDOGE,2025-03-17 06:41:50.490039+00,5823900000000000000000,990.048345,-9.951655,-0.9951655000,1000.000000
2491204,uDOGE,2025-03-17 06:42:29.470559+00,5816700000000000000000,988.866646,-11.133354,-1.1133354000,1000.000000
2491217,uDOGE,2025-03-17 06:43:09.375183+00,5816000000000000000000,989.512478,-10.487522,-1.0487522000,1000.000000
2491226,uDOGE,2025-03-17 06:43:30.793886+00,5815600000000000000000,989.921242,-10.078758,-1.0078758000,1000.000000
2490059,uLINK,2025-03-17 05:44:37.144391+00,72840000000000000000,996.929864,-3.070136,-0.3070136000,1000.000000
2490068,uLINK,2025-03-17 05:44:56.711303+00,72860000000000000000,997.111015,-2.888985,-0.2888985000,1000.000000
2490075,uLINK,2025-03-17 05:45:16.613639+00,72860000000000000000,997.121879,-2.878121,-0.2878121000,1000.000000
2490086,uLINK,2025-03-17 05:45:36.966969+00,72870000000000000000,997.233662,-2.766338,-0.2766338000,1000.000000
2490095,uLINK,2025-03-17 05:45:56.660426+00,72880000000000000000,997.109141,-2.890859,-0.2890859000,1000.000000
2490104,uLINK,2025-03-17 05:46:16.722892+00,72890000000000000000,997.137113,-2.862887,-0.2862887000,1000.000000
2490121,uLINK,2025-03-17 05:46:46.18815+00,72519133861932900000,986.049,-13.951,-1.3951000,1000.000000
2490139,uLINK,2025-03-17 05:47:05.483933+00,72591741259462590000,987.0651,-12.9349,-1.29349000,1000.000000
2490145,uLINK,2025-03-17 05:47:16.454198+00,72940000000000000000,997.094276,-2.905724,-0.2905724000,1000.000000
2490153,uLINK,2025-03-17 05:47:36.676424+00,72910000000000000000,996.686629,-3.313371,-0.3313371000,1000.000000
2490160,uLINK,2025-03-17 05:47:56.678157+00,72940000000000000000,997.139849,-2.860151,-0.2860151000,1000.000000
2490164,uLINK,2025-03-17 05:48:16.344379+00,72930000000000000000,997.146908,-2.853092,-0.2853092000,1000.000000
2490173,uLINK,2025-03-17 05:48:36.809668+00,72950000000000000000,997.241961,-2.758039,-0.2758039000,1000.000000
2490183,uLINK,2025-03-17 05:48:56.765085+00,72890000000000000000,996.285892,-3.714108,-0.3714108000,1000.000000
2490202,uLINK,2025-03-17 05:49:35.849079+00,72900000000000000000,996.459601,-3.540399,-0.3540399000,1000.000000
2490242,uLINK,2025-03-17 05:51:15.627511+00,72930000000000000000,997.644963,-2.355037,-0.2355037000,1000.000000
2490286,uLINK,2025-03-17 05:52:56.853188+00,72990000000000000000,997.464444,-2.535556,-0.2535556000,1000.000000
2490294,uLINK,2025-03-17 05:53:16.702199+00,72990000000000000000,997.5043,-2.4957,-0.24957000,1000.000000
2490302,uLINK,2025-03-17 05:53:36.613546+00,72970000000000000000,997.114291,-2.885709,-0.2885709000,1000.000000
2490309,uLINK,2025-03-17 05:53:56.550268+00,72960000000000000000,996.918751,-3.081249,-0.3081249000,1000.000000
2490316,uLINK,2025-03-17 05:54:16.475932+00,72970000000000000000,997.08621,-2.91379,-0.291379000,1000.000000
2490325,uLINK,2025-03-17 05:54:36.975432+00,72920000000000000000,996.413598,-3.586402,-0.3586402000,1000.000000
2490342,uLINK,2025-03-17 05:55:16.557222+00,72920000000000000000,996.584172,-3.415828,-0.3415828000,1000.000000
2490349,uLINK,2025-03-17 05:55:36.647714+00,72930000000000000000,996.635627,-3.364373,-0.3364373000,1000.000000
2490367,uLINK,2025-03-17 05:56:14.530209+00,72910000000000000000,996.291156,-3.708844,-0.3708844000,1000.000000
2490377,uLINK,2025-03-17 05:56:34.888798+00,72940000000000000000,997.04193,-2.95807,-0.295807000,1000.000000
2490383,uLINK,2025-03-17 05:56:56.613552+00,72960000000000000000,996.973817,-3.026183,-0.3026183000,1000.000000
2490392,uLINK,2025-03-17 05:57:16.8004+00,72970000000000000000,997.064224,-2.935776,-0.2935776000,1000.000000
2490403,uLINK,2025-03-17 05:57:36.728968+00,72990000000000000000,997.359354,-2.640646,-0.2640646000,1000.000000
2490428,uLINK,2025-03-17 05:58:36.618476+00,73040000000000000000,998.0199,-1.9801,-0.19801000,1000.000000
2490437,uLINK,2025-03-17 05:58:55.625333+00,73040000000000000000,997.343607,-2.656393,-0.2656393000,1000.000000
2490447,uLINK,2025-03-17 05:59:15.729554+00,73050000000000000000,997.54963,-2.45037,-0.245037000,1000.000000
2490468,uLINK,2025-03-17 05:59:56.877495+00,73130000000000000000,998.505208,-1.494792,-0.1494792000,1000.000000
2490476,uLINK,2025-03-17 06:00:16.745991+00,73140000000000000000,998.043599,-1.956401,-0.1956401000,1000.000000
2490496,uLINK,2025-03-17 06:00:56.845461+00,73040000000000000000,996.560013,-3.439987,-0.3439987000,1000.000000
2490506,uLINK,2025-03-17 06:01:16.869439+00,73070000000000000000,997.120242,-2.879758,-0.2879758000,1000.000000
2490515,uLINK,2025-03-17 06:01:36.835346+00,73050000000000000000,997.087648,-2.912352,-0.2912352000,1000.000000
2490526,uLINK,2025-03-17 06:01:55.581705+00,73020000000000000000,996.53313,-3.46687,-0.346687000,1000.000000
2490535,uLINK,2025-03-17 06:02:16.744455+00,73050000000000000000,996.882842,-3.117158,-0.3117158000,1000.000000
2490546,uLINK,2025-03-17 06:02:36.942452+00,73020000000000000000,996.570731,-3.429269,-0.3429269000,1000.000000
2490566,uLINK,2025-03-17 06:03:13.022003+00,73010000000000000000,996.598287,-3.401713,-0.3401713000,1000.000000
2490576,uLINK,2025-03-17 06:03:33.17911+00,72950000000000000000,996.063318,-3.936682,-0.3936682000,1000.000000
2490586,uLINK,2025-03-17 06:03:56.743936+00,72900000000000000000,995.47869,-4.52131,-0.452131000,1000.000000
2490595,uLINK,2025-03-17 06:04:13.425423+00,72860000000000000000,995.161035,-4.838965,-0.4838965000,1000.000000
2490606,uLINK,2025-03-17 06:04:33.478847+00,72830000000000000000,995.364283,-4.635717,-0.4635717000,1000.000000
2490616,uLINK,2025-03-17 06:04:56.752152+00,72830000000000000000,995.383191,-4.616809,-0.4616809000,1000.000000
2490626,uLINK,2025-03-17 06:05:17.71032+00,72900000000000000000,996.392956,-3.607044,-0.3607044000,1000.000000
2490644,uLINK,2025-03-17 06:05:55.468768+00,72810000000000000000,995.023414,-4.976586,-0.4976586000,1000.000000
2490653,uLINK,2025-03-17 06:06:16.659084+00,72870000000000000000,996.167674,-3.832326,-0.3832326000,1000.000000
2490664,uLINK,2025-03-17 06:06:36.889294+00,72800000000000000000,995.465724,-4.534276,-0.4534276000,1000.000000
2490672,uLINK,2025-03-17 06:06:56.554535+00,72850000000000000000,995.89168,-4.10832,-0.410832000,1000.000000
2490692,uLINK,2025-03-17 06:07:33.932203+00,72890000000000000000,996.409968,-3.590032,-0.3590032000,1000.000000
2490712,uLINK,2025-03-17 06:08:17.630393+00,72880000000000000000,996.032502,-3.967498,-0.3967498000,1000.000000
2490721,uLINK,2025-03-17 06:08:36.83379+00,72830000000000000000,995.534208,-4.465792,-0.4465792000,1000.000000
2490728,uLINK,2025-03-17 06:08:56.613636+00,72830000000000000000,995.842722,-4.157278,-0.4157278000,1000.000000
2490737,uLINK,2025-03-17 06:09:16.643051+00,72860000000000000000,996.231313,-3.768687,-0.3768687000,1000.000000
2490745,uLINK,2025-03-17 06:09:36.843858+00,72840000000000000000,996.025279,-3.974721,-0.3974721000,1000.000000
2490754,uLINK,2025-03-17 06:09:56.677604+00,72830000000000000000,995.791553,-4.208447,-0.4208447000,1000.000000
2490761,uLINK,2025-03-17 06:10:16.557466+00,72810000000000000000,995.626926,-4.373074,-0.4373074000,1000.000000
2490767,uLINK,2025-03-17 06:10:36.509223+00,72850000000000000000,996.080056,-3.919944,-0.3919944000,1000.000000
2490783,uLINK,2025-03-17 06:11:15.403491+00,72890000000000000000,996.29516,-3.70484,-0.370484000,1000.000000
2490794,uLINK,2025-03-17 06:11:36.865161+00,72890000000000000000,996.237274,-3.762726,-0.3762726000,1000.000000
2490833,uLINK,2025-03-17 06:13:16.566802+00,72890000000000000000,996.321998,-3.678002,-0.3678002000,1000.000000
2490840,uLINK,2025-03-17 06:13:36.492652+00,72890000000000000000,996.886754,-3.113246,-0.3113246000,1000.000000
2490857,uLINK,2025-03-17 06:14:16.953721+00,72910000000000000000,996.286356,-3.713644,-0.3713644000,1000.000000
2490872,uLINK,2025-03-17 06:14:56.619701+00,72900000000000000000,995.849282,-4.150718,-0.4150718000,1000.000000
2490911,uLINK,2025-03-17 06:16:37.688613+00,72900000000000000000,995.692858,-4.307142,-0.4307142000,1000.000000
2490927,uLINK,2025-03-17 06:17:17.789627+00,72900000000000000000,995.650384,-4.349616,-0.4349616000,1000.000000
2490934,uLINK,2025-03-17 06:17:37.487487+00,72900000000000000000,995.648156,-4.351844,-0.4351844000,1000.000000
2490941,uLINK,2025-03-17 06:17:57.541791+00,72910000000000000000,995.731331,-4.268669,-0.4268669000,1000.000000
2490946,uLINK,2025-03-17 06:18:16.327646+00,72900000000000000000,995.612437,-4.387563,-0.4387563000,1000.000000
2490954,uLINK,2025-03-17 06:18:36.587285+00,72950000000000000000,996.3712,-3.6288,-0.36288000,1000.000000
2490978,uLINK,2025-03-17 06:19:37.142018+00,73020000000000000000,996.82628,-3.17372,-0.317372000,1000.000000
2490985,uLINK,2025-03-17 06:19:57.559164+00,72990000000000000000,996.40475,-3.59525,-0.359525000,1000.000000
2490994,uLINK,2025-03-17 06:20:16.746268+00,73030000000000000000,996.922354,-3.077646,-0.3077646000,1000.000000
2491004,uLINK,2025-03-17 06:20:34.085895+00,73090000000000000000,997.80532,-2.19468,-0.219468000,1000.000000
2491012,uLINK,2025-03-17 06:20:57.62274+00,73160000000000000000,998.69296,-1.30704,-0.130704000,1000.000000
2491021,uLINK,2025-03-17 06:21:18.708138+00,73140000000000000000,998.006854,-1.993146,-0.1993146000,1000.000000
2491031,uLINK,2025-03-17 06:21:37.738407+00,73160000000000000000,997.433402,-2.566598,-0.2566598000,1000.000000
